record_id,source_db,status,decided_by,decided_at,stage,decision,automation_flag,title,authors,doi_or_id,year,screening_score
rec_00454,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A RIS-Based Vehicle DOA Estimation Method With Integrated Sensing and Communication System,"Zhimin Chen, Peng Chen, Ziyu Guo, Yudong Zhang, Xianbin Wang",10.1109/TITS.2023.3330172,2022,2.7
rec_00455,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid Deep Reinforcement Learning for Enhancing Localization and Communication Efficiency in RIS-Aided Cooperative ISAC Systems,"Prajwalita Saikia, Keshav Singh, Wan-Jen Huang, T. Duong",10.1109/JIOT.2024.3411158,2024,2.7
rec_00456,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Reconfigurable Intelligent Surface Assisted Mobile Target Tracking With Agile Phase Control,"Mengqi Bian, Yunmei Shi, Xin-Lin Huang",10.1109/TVT.2023.3337793,2024,2.7
rec_00457,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A State-of-the-Art Survey on IRS-NOMA for Integrated Sensing and Communication,"S. Sur, Arun Kumar Singh, H. Q. Tran, Pradeep Vishwakarma, A. Imoize, Chun-Ta Li",10.1109/ACCESS.2024.3512998,2024,2.5
rec_00458,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Secure Design for RIS-Assisted Multi-Target ISAC Systems,"Xinji Wang, Xin Chen, Haiyang Cao, Zenebe Yetneberk, Chao Liu, Tong-Xing Zheng",10.1109/Ucom62433.2024.10695872,2024,2.7
rec_00459,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Assisted Integrated Sensing and Backscatter Communications for Future IoT Networks,"Nan Wu, Xinyi Wang, Zesong Fei, Fanghao Xia, Jingxuan Huang, Arumugam Nallanathan",10.1109/IOTM.001.2300184,2024,2.7
rec_00460,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Metasurface phased arrays for conventional and quantum optics,M. Z. Alam,10.1088/2040-8986/ad9288,2024,2.9
rec_00461,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Multi-Functional RIS for a Multi-Functional System: Integrating Sensing, Communication, and Wireless Power Transfer","Ahmed Magbool, Vaibhav Kumar, Ahmad Bazzi, M. Flanagan, Marwa Chafii",10.1109/MNET.2024.3482571,2024,2.7
rec_00462,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Robust Secure Beamforming for Integrated Sensing and Communication Systems With the Active RIS,"Hao Peng, Chengyan He, Zhaolin Zhang, Chuang Han, Ling Wang",10.1109/TVT.2024.3492067,2025,2.7
rec_00463,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Circular RIS-Enabled Channel Estimation and Localization for Multi-User ISAC Systems,"Yuxing Lin, Shi Jin, M. Matthaiou, Xinping Yi",10.1109/TWC.2024.3353858,2024,2.7
rec_00464,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS with Nanomaterials for FutureG Applications,"G. Al-Duhni, Tatiana Valera, M. Pulugurtha, J. Volakis, S. Venkatakrishnan",10.1109/NMDC57951.2023.10343722,2023,2.5
rec_00465,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming Design for RIS-Aided Secure Integrated Sensing and Communication Systems,"Haitao Zhao, Fengjing Wu, Wenchao Xia, Yao Zhang, Yiyang Ni, Hongbo Zhu",10.1109/LCOMM.2023.3312089,2023,2.7
rec_00466,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,An Integrated Sensing and Communication Architecture using Reconfigurable Intelligent Surfaces for 6G Wireless Networks,"Baiyang Liu, Jinyu Wu, Qingfeng Zhang, Hang Wong",10.1109/GSMM61775.2024.10553124,2024,2.5
rec_00467,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Simultaneous Perfect Anomalous Reflection and Angle of Arrival Sensing in Reconfigurable Intelligent Surfaces,"M. Movahediqomi, Yongming Li, G. Ptitcyn, V. Asadchy, Sergei A. Tretyakov",10.1002/adom.202403033,2024,2.7
rec_00468,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STAR-RIS-Aided Full-Duplex ISAC Systems: A Novel Meta Reinforcement Learning Approach,"Prajwalita Saikia, Anand Jee, Keshav Singh, Shahid Mumtaz, Wan-Jen Huang",10.1109/GLOBECOM54140.2023.10437059,2023,2.7
rec_00469,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Holographic Integrated Sensing and Communications,Marco Di Renzo,10.46620/ursigass.2023.0658.quqx7888,2023,2.7
rec_00470,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,COLoRIS: Localization-Agnostic Smart Surfaces Enabling Opportunistic ISAC in 6G Networks,"Guillermo Encinas-Lago, Francesco Devoti, Marco Rossanese, Vincenzo Sciancalepore, M. D. Renzo, Xavier Costa-Pérez",10.1109/TMC.2025.3556326,2024,2.7
rec_00471,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid RISs for Simultaneous Tunable Reflections and Sensing,"G. C. Alexandropoulos, Nir Shlezinger, Ioannis Gavras, Haiyang Zhang",-,2025,2.7
rec_00472,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,User Detection in RIS-Based mmWave JCAS: Concept and Demonstration,"Yueheng Li, Lucas Giroto de Oliveira, A. Diewald, Xueyun Long, E. Bekker, David Brunner, Xiang Wan, T. Cui, T. Zwick, Benjamin Nuss",10.1109/TWC.2024.3364048,2024,2.7
rec_00473,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,A Novel Reconfigurable Intelligent Surface for Wide-Angle Passive Beamforming,"Junhui Rao, Yujie Zhang, Shiwen Tang, Zan Li, Shanpu Shen, Chi-Yuk Chiu, R. Murch",10.1109/TMTT.2022.3195224,2022,2.5
rec_00474,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming Design for Hybrid Active-Passive RIS Assisted Integrated Sensing and Communications,"Chikun Liao, Feng Wang, Guojun Han, Yongwei Huang, Vincent K. N. Lau",10.1109/LCOMM.2023.3314609,2023,2.7
rec_00475,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Optimization for RIS-Assisted Wireless Communications: From Physical and Electromagnetic Perspectives,"Xin Cheng, Yan Lin, Weiping Shi, Jiayu Li, Cunhua Pan, F. Shu, Yongpeng Wu, Jiangzhou Wang",10.1109/tcomm.2021.3120721,2021,2.5
rec_00476,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Robust Transmission Design for RIS-Assisted Integrated Sensing and Communication Systems,"Yongqing Xu, Yong Li, Tony Q. S. Quek",10.1109/TVT.2024.3426042,2024,2.7
rec_00477,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Digital RIS (DRIS): The Future of Digital Beam Management in RIS-Assisted OWC Systems,"A. Ndjiongue, T. Ngatched, O. Dobre, H. Haas",10.1109/JLT.2022.3176762,2021,2.9
rec_00478,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Space-Time Coding Design for RIS-Assisted Integrated Sensing and Communication System,"Yifei Liu, Liang Wu, Zaichen Zhang, J. Dang, Bin Zhu",10.1109/LWC.2024.3397311,2024,2.7
rec_00479,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multi-RIS Deployment Optimization for mmWave ISAC Systems in Real-World Environments,"Yueheng Li, Xueyun Long, M. Pauli, Suheng Tian, Xiang Wan, Benjamin Nuss, Tiejun Cui, Haixia Zhang, Thomas Zwick",-,2025,2.5
rec_00480,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Movable-Antenna Aided Secure Transmission for RIS-ISAC Systems,"Yaodong Ma, Kai Liu, Yanming Liu, Lipeng Zhu, Zhenyu Xiao",10.48550/arXiv.2410.03426,2024,2.7
rec_00481,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint design of transmit waveform and passive beamforming for RIS-assisted ISAC system,"Dong-Chun An, Jinfeng Hu, Chongwen Huang",10.2139/ssrn.4123083,2022,2.7
rec_00482,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Photonic Terahertz Integrated Sensing and Communication (ISAC) Systems,"Lu Zhang, Z. Lyu, O. Ozoliņš, Xiaodan Pang, Xianbin Yu",10.1364/ofc.2025.w4f.6,2025,2.7
rec_00483,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Aided Integrated Sensing and Communication Waveform Design With Tunable PAPR,"Jinlong Wu, Lixin Li, Wensheng Lin, Wei Liang, Decan Zhao, Zhu Han",10.1109/vtc2025-spring65109.2025.11174389,2025,2.7
rec_00484,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Secure and Covert Communications for Active STAR-RIS Assisted ISAC Systems,"Liang Guo, Jie Jia, Xidong Mu, Yuanwei Liu, Jian Chen, Xingwei Wang",10.1109/TWC.2025.3561006,2025,2.7
rec_00485,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Rate-Splitting Multiple Access for Transmissive Reconfigurable Intelligent Surface Transceiver Empowered ISAC Systems,"Ziwei Liu, Wen Chen, Qing-Bin Wu, Jinghong Yuan, Shanshan Zhang, Zhendong Li, Jun Li",10.1109/JIOT.2024.3397736,2024,2.7
rec_00486,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"Reconfigurable Intelligent Surface Assisted Integrated Sensing, Communication and Computation Systems","Jiahua Wan, Hong Ren, Cunhua Pan, Zhiyuan Yu, Zhenkun Zhang, Yang Zhang",10.1109/ICASSPW62465.2024.10626004,2024,2.7
rec_00487,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Millimeter-Wave Joint Radar and Communications With an RIS-Integrated Array,"Steven Rivetti, Ozlem Tuugfe Demir, Emil Bjornson, Mikael Skoglund",-,2025,2.7
rec_00488,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Sum Rate and Cramér-Rao Lower Bound Analysis for RIS-Assisted Multiuser Large-Antenna ISAC,"Smriti Uniyal, N. Nguyen, Guddu Kumar, M. Di Renzo, Markku J. Juntti",10.1109/WCNC61545.2025.10978368,2025,2.7
rec_00489,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Review of UAV based on Reconfigurable Intelligent Surface and ISAC,"Xiangxin Liu, Jianxin Guo",10.54691/75483137,2025,2.7
rec_00490,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Tracking-Aided Multi-User MIMO Communications with Hybrid Reconfigurable Intelligent Surfaces,"Ioannis Gavras, George C. Alexandropoulos",-,2025,2.7
rec_00491,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Throughput Maximization Design for RIS-Assisted WPCN-NOMA-Based ISAC Systems,"Silei He, Kun Tang, Beixiong Zheng, Xin Xiu, W. Feng, Wenquan Che, Q. Xue",10.1109/TCOMM.2025.3543242,2025,2.5
rec_00492,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Modeling and Coverage Analysis of RIS-Assisted Integrated Sensing and Communication Networks,"Xu Gan, Chongwen Huang, Zhaohui Yang, Xiaoming Chen, Faouzi Bader, Zhaoyang Zhang, Chau Yuen, Yong Liang Guan, Mérouane Debbah",10.1109/TWC.2025.3550903,2025,2.7
rec_00493,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Parametrized Stacked Intelligent Metasurfaces for Bistatic Integrated Sensing and Communications,"Kuranage Roche Rayan Ranasinghe, Iván Alexander Morales Sandoval, Giuseppe Thadeu Freitas de Abreu, George C. Alexandropoulos",-,2025,2.9
rec_00494,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Semi-Passive RIS Aided Near-Field ISAC: CRB Analysis and Optimization,"Xiequn Dong, Zesong Fei, Meng Hua, Xinyi Wang, Yuanwei Liu",10.1109/TVT.2025.3534287,2025,2.7
rec_00495,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Secure Symbol-Level Precoding Design in RIS- Aided ISAC Systems,"Tan Song, Shu Cai, Jun Zhang, Ziqiong Lian",10.1109/WCNC57260.2024.10571067,2024,2.7
rec_00496,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Integrated Localization and Communication for IRS-Assisted Multi-User mmWave MIMO Systems,"Xingyu Peng, Xiaoling Hu, Jiabao Gao, Richeng Jin, Xiaoming Chen, Caijun Zhong",10.1109/TCOMM.2024.3379399,2024,2.7
rec_00497,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,Near-Field Integrated Sensing and Communication: Opportunities and Challenges,"Jiayi Cong, Changsheng You, Jiapeng Li, Li Chen, Beixiong Zheng, Yuanwei Liu, Wen Wu, Yi Gong, Shi Jin, Rui Zhang",10.1109/MWC.002.2400033,2023,1.4
rec_00498,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Dual-RIS Assisted 3D Positioning and Beamforming Design in ISAC System,"Dejie Ma, Zhiquan Bai, Jinqiu Zhao, Hao Xu, Zeyu Liu, Di Zhou, Mingyan Jiang, Kyungsup Kwak",10.23919/ICACT60172.2024.10471980,2024,2.7
rec_00499,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Rate Splitting and Beamforming Design for RIS-Assisted RSMA-Enhanced ISAC Networks,"Hongqin Ke, Jindan Xu, Wei Xu, Chenjian Ding, Derrick Wing Kwan Ng",10.1109/LWC.2025.3554363,2025,2.7
rec_00500,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Beamforming Design for Active RIS Aided Integrated Sensing and Communication System,"Yingwen Fang, Shouyi Yang",10.1109/ISCEIC63613.2024.10810158,2024,2.7
rec_00501,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,RIS-Assisted Near-Field ISAC for Multi-Target Indication in NLoS Scenarios,"Hang Ruan, Homa Nikbakht, Ruizhi Zhang, Honglei Chen, Yonina C. Eldar Weizmann Institute of Science, Princeton University, University of Electronic Science, T. China, MathWorks, Inc.",-,2025,2.9
rec_00502,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Hybrid RIS-Assisted MIMO Dual-Function Radar-Communication System,"Zhuoyang Liu, H. Zhang, Tianyao Huang, Feng Xu, Y. Eldar",10.1109/TSP.2024.3371193,2023,2.5
rec_00503,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beamforming Design for Secure RIS-Enabled ISAC: Passive RIS Versus Active RIS,"Vaibhav Kumar, Marwa Chafii",10.1109/TWC.2025.3562782,2025,2.7
rec_00504,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Waveform and Beamforming Design in RIS-ISAC Systems: A Model-Driven Learning Approach,"Peng Jiang, Ming Li, Rang Liu, Wei Wang, Qian Liu",10.1109/TCOMM.2025.3535869,2025,2.7
rec_00505,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Efficient Target Search and Detection in RIS-Aided Integrated Sensing and Communications System,"Jun Xiao, Jianhua Tang, Jiao Chen",10.1109/TVT.2024.3350070,2024,2.7
rec_00506,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Optimizing the Fairness of STAR-RIS and NOMA Assisted Integrated Sensing and Communication Systems,"Yufei Wang, Zhengju Yang, Jingjing Cui, Peng Xu, Gaojie Chen, Tony Q. S. Quek, R. Tafazolli",10.1109/TWC.2023.3328872,2024,2.5
rec_00507,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Joint Hybrid 3D Beamforming Relying on Sensor-Based Training for Reconfigurable Intelligent Surface Aided TeraHertz-Based Multiuser Massive MIMO Systems,"Xufang Wang, Zihuai Lin, Feng Lin, L. Hanzo",10.1109/jsen.2022.3182881,2022,2.5
rec_00508,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Intelligent reflecting surface assisted integrated sensing and communication system,"Zhiqing Wei, Xinyi Yang, Chunwei Meng, Xiaoyu Yang, Kaifeng Han, Chen Qiu, Huici Wu",10.1145/3556562.3558576,2022,2.7
rec_00509,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,NOMA-Assisted Full Space STAR-RIS-ISAC,"Na Xue, Xidong Mu, Yuanwei Liu, Yue Chen",10.1109/TWC.2024.3357349,2024,2.7
rec_00510,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Constant Modulus Waveform Design for RIS-Aided ISAC System,"Mingli Shi, Xiaohui Li, Jiawen Liu, Siting Lv",10.1109/TVT.2024.3362431,2024,2.7
rec_00511,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Multi-user Downlink with Reconfigurable Intelligent Metasurface Antennas (RIMSA) Array,"Xuejian Wei, Hui-Ming Wang",10.1109/tvt.2025.3583040,2025,2.5
rec_00512,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Cramér-Rao Bound Optimization for STAR-RIS Enabled ISAC System,"Yichao Peng, Tingting Zhang, Rongkun Jiang, Liming Wang",10.1109/ICSIDP62679.2024.10868648,2024,2.7
rec_00513,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STAR-RIS Assisted Massive MIMO ISAC System with Partial Zero-Forcing Precoding,"Ashwani Kumar, Malay Chakraborty, Dwikul Jyoti Das, Abhilash Ranjan, Ekant Sharma",10.1109/WCNC61545.2025.10978628,2025,2.7
rec_00514,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,"IRS Aided Millimeter-Wave Sensing and Communication: Beam Scanning, Beam Splitting, and Performance Analysis","Renwang Li, Xiaodan Shao, Shu Sun, Meixia Tao, Rui Zhang",10.1109/TWC.2024.3486023,2024,2.7
rec_00515,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Covert Beamforming Design for Active RIS-Assisted NOMA-ISAC Systems,"Peng Chen, Fengcheng Xiao, Liang Yang, Theodoros A. Tsiftsis, Hongwu Liu",10.1109/GCWkshps58843.2023.10464669,2023,2.7
rec_00516,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Deep Reinforcement Learning Over RIS-Assisted Integrated Sensing and Communication: Challenges and Opportunities,"Zhen Chen, Lei Huang, Hing Cheung So, Hao Jiang, Xiu Yin Zhang, Jiangzhou Wang",10.1109/MVT.2024.3503537,2025,2.7
rec_00517,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Bayesian Learning for Double-RIS Aided ISAC Systems With Superimposed Pilots and Data,"Xu Gan, Chongwen Huang, Zhaohui Yang, Caijun Zhong, Xiaoming Chen, Zhaoyang Zhang, Qinghua Guo, Chau Yuen, Mérouane Debbah",10.1109/JSTSP.2024.3408071,2024,2.7
rec_00518,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,STAR-RIS Aided Dynamic Scatterers Tracking for Integrated Sensing and Communications,"Muye Li, Shun Zhang, Yao Ge, Chau Yuen",10.1109/TVT.2025.3527753,2025,2.7
rec_00519,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Sensing for Communication: RIS-Assisted ISAC Coordination Gain Enhancement With Imperfect CSI,"Xiaohui Li, Qi Zhu, Yunpei Chen, Chadi Assi, Yifei Yuan",10.1109/twc.2025.3564632,2025,2.7
rec_00520,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Exclude,manual,A dual-band reconfigurable intelligent metasurface with beam steering,"Hail Lin, Wenping Yu, R. Tang, Jing Jin, Yumei Wang, J. Xiong, Yanjie Wu, Junming Zhao",10.1088/1361-6463/ac5663,2022,1.4
rec_00521,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Transmit Power Minimization for Double-RIS-Enabled ISAC System,"Qi Zhang, Hongyi Bian, Yu Yao, Yongpeng Wu, Feng Shu, Jiangzhou Wang",10.1109/ICCC62479.2024.10681845,2024,2.7
rec_00522,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Simultaneous Beam Training and Target Sensing for RIS-Aided Integrated Sensing and Communication,"Kangjian Chen, Chenhao Qi, O. Dobre",10.1109/ICC45041.2023.10279742,2023,2.7
rec_00523,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,CAP-Net: A Deep Learning-Based Angle Prediction Approach for ISAC-Enabled RIS-Assisted V2I Communications,"Ruixiang Wang, Fanghao Xia, Jingxuan Huang, Xinyi Wang, Zesong Fei",10.1109/ICCT56141.2022.10072562,2022,2.7
rec_00524,Elicit,completed,reviewer,2025-10-06 18:21:39.137537,screening,Include,manual,Beyond Diagonal RIS for ISAC Network: Statistical Analysis and Network Parameter Estimation,"T. Nguyen, Georges Kaddoum, Bassant Selim, Chadi Assi",10.1109/icc52391.2025.11161081,2025,2.7
